rank,model_id,model,overall_score,effective_weight_coverage,number_of_available_dimensions,C1 Complex reasoning_score,C2 Knowledge and factual reliability_score,C3 Long context_score,C4 Code and software engineering_score,C5 Multimodal_score,bootstrap
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.31635245464268,1.0,5,80.09786608383195,41.061524078229155,0.0,57.77390507795405,59.50518071798478,1267
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.374222771919,0.6444152130911059,4,19.198745573308162,0.0,100.0,96.41384739684187,,1267
6,qwen3_8_max,Qwen3.8-Max,37.00506251917548,1.0,5,36.339424919345305,11.368579925920463,44.43634483658853,61.23595969303827,55.081950858103056,1267
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.60320926703748,1.0,5,76.50815060521333,36.467209580040624,57.73101758009519,42.965527734265095,6.974308690462572,1267
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.060625045158154,1.0,5,100.0,45.609972782355385,40.818908559372474,50.52582831989347,0.0,1267
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.763449097232442,0.6444152130911059,4,0.0,16.61647141654705,49.61894570159547,0.0,,1267
10,glm_5_2_max,GLM-5.2 (max),24.49072657960909,0.6444152130911059,4,16.310274008639308,9.803510167641388,51.06282352003342,27.969988038642718,,1267
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.53150985200662,1.0,5,48.21976786145805,100.0,51.06282352003342,99.99999999999999,61.41143677202628,1268
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.74782144664889,1.0,5,81.83672025607648,59.35824195831793,54.027946711038894,73.66129760028858,100.0,1268
3,kimi_k3_max,Kimi K3 (max reasoning),49.915415846830044,1.0,5,92.44484656644543,46.25746211394311,66.36155480567838,91.18305392553833,34.56856016386749,1268
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.31659139811933,0.6488793120578815,4,41.8714658498369,0.0,100.0,91.2221386007107,,1268
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.345740833106014,1.0,5,95.89418990838539,41.061524078229155,0.0,51.37521752284175,59.50518071798478,1268
6,qwen3_8_max,Qwen3.8-Max,37.20342212921509,1.0,5,63.85577565073001,11.368579925920463,44.43634483658853,55.21318770329708,55.081950858103056,1268
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.49825888277706,1.0,5,98.4783041325496,36.467209580040624,57.73101758009519,38.32761530977081,6.974308690462572,1268
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.111037516325126,1.0,5,100.0,45.609972782355385,40.818908559372474,42.59638726136411,0.0,1268
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.239047818368753,0.6488793120578815,4,0.0,16.61647141654705,49.61894570159547,0.0,,1268
10,glm_5_2_max,GLM-5.2 (max),24.886579901435947,0.6488793120578815,4,30.717109601331604,9.803510167641388,51.06282352003342,23.216090299405117,,1268
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.05935956424045,1.0,5,80.61841813896953,59.35824195831793,54.027946711038894,72.04610936951077,100.0,1269
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.67414266403009,1.0,5,48.00836242737392,100.0,51.06282352003342,100.0,61.41143677202628,1269
3,kimi_k3_max,Kimi K3 (max reasoning),49.156610305492194,1.0,5,80.22246611688637,46.25746211394311,66.36155480567838,93.28285969214642,34.56856016386749,1269
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.709125052383854,0.6141598278816303,4,37.365299588477896,0.0,100.0,92.74268001115334,,1269
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.28873058394725,1.0,5,95.97204269870555,41.061524078229155,0.0,49.83309440891163,59.50518071798478,1269
6,qwen3_8_max,Qwen3.8-Max,38.68623885087611,1.0,5,62.030463835309725,11.368579925920463,44.43634483658853,62.187663506425544,55.081950858103056,1269
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.075121861072397,1.0,5,88.99815616050248,36.467209580040624,57.73101758009519,37.29955097804719,6.974308690462572,1269
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.393477784501837,1.0,5,100.0,45.609972782355385,40.818908559372474,39.37232144990957,0.0,1269
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.25282632455192,0.6141598278816303,4,0.0,16.61647141654705,49.61894570159547,0.0,,1269
10,glm_5_2_max,GLM-5.2 (max),24.95706554640751,0.6141598278816303,4,29.304570389924805,9.803510167641388,51.06282352003342,23.062492825926803,,1269
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.98626339277453,1.0,5,48.00836242737394,100.0,51.06282352003342,100.0,61.41143677202628,1270
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.78264106741815,1.0,5,80.61841813896955,59.35824195831793,54.027946711038894,70.24936252546905,100.0,1270
3,kimi_k3_max,Kimi K3 (max reasoning),49.13688816403083,1.0,5,80.22246611688637,46.25746211394311,66.36155480567838,93.38177344616318,34.56856016386749,1270
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.96723423815209,0.6185007212103089,4,37.3652995884779,0.0,100.0,93.6884225255276,,1270
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.50386191945066,1.0,5,95.97204269870555,41.061524078229155,0.0,52.62010854770115,59.50518071798478,1270
6,qwen3_8_max,Qwen3.8-Max,38.42165589546859,1.0,5,62.03046383530974,11.368579925920463,44.43634483658853,62.85162097021458,55.081950858103056,1270
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.15537620428263,1.0,5,88.99815616050249,36.467209580040624,57.73101758009519,37.53044350355947,6.974308690462572,1270
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.77989029913762,1.0,5,100.0,45.609972782355385,40.818908559372474,42.09591502644474,0.0,1270
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.041919507914784,0.6185007212103089,4,0.0,16.61647141654705,49.61894570159547,0.0,,1270
10,glm_5_2_max,GLM-5.2 (max),24.84380383489964,0.6185007212103089,4,29.304570389924816,9.803510167641388,51.06282352003342,25.03944894598292,,1270
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.09639347723292,1.0,5,18.304813370885608,100.0,51.06282352003342,100.0,61.41143677202628,1271
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.27759994603606,1.0,5,61.287960554537456,59.35824195831793,54.027946711038894,72.59055435354185,100.0,1271
3,kimi_k3_max,Kimi K3 (max reasoning),50.15508950434473,1.0,5,74.16288626841568,46.25746211394311,66.36155480567838,95.68656388060353,34.56856016386749,1271
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.55229848087463,0.6536493396018013,4,28.247343329644846,0.0,100.0,93.85339635048136,,1271
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.56568908740543,1.0,5,83.29536157908022,41.061524078229155,0.0,50.43775608454276,59.50518071798478,1271
6,qwen3_8_max,Qwen3.8-Max,38.06746047346201,1.0,5,43.806959573687536,11.368579925920463,44.43634483658853,74.07591043219118,55.081950858103056,1271
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.600523808750342,1.0,5,89.92383634336964,36.467209580040624,57.73101758009519,36.21471366529809,6.974308690462572,1271
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.905178867560664,1.0,5,100.0,45.609972782355385,40.818908559372474,45.61941302854969,0.0,1271
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.66764981305639,0.6536493396018013,4,0.0,16.61647141654705,49.61894570159547,0.0,,1271
10,glm_5_2_max,GLM-5.2 (max),24.211043612640932,0.6536493396018013,4,20.712175978258273,9.803510167641388,51.06282352003342,22.085133620158388,,1271
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.49231438564554,0.9999999999999998,5,91.70084919515045,59.35824195831793,54.027946711038894,77.68150359667942,100.0,1272
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.08002489573677,0.9999999999999998,5,66.95927608738404,100.0,51.06282352003342,100.0,61.41143677202628,1272
3,kimi_k3_max,Kimi K3 (max reasoning),49.17717849908742,0.9999999999999998,5,100.00000000000001,46.25746211394311,66.36155480567838,94.34708416879418,34.56856016386749,1272
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,44.140073005399714,0.6086531093707,4,49.09070600518233,0.0,100.0,93.07615125388743,,1272
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.85854806993289,0.9999999999999998,5,99.01981817276905,41.061524078229155,0.0,52.98503710007805,59.50518071798478,1272
6,qwen3_8_max,Qwen3.8-Max,38.81469754733306,0.9999999999999998,5,74.46340329202096,11.368579925920463,44.43634483658853,58.93294222950741,55.081950858103056,1272
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.394838791769946,0.9999999999999998,5,98.49814042677863,36.467209580040624,57.73101758009519,40.24288016397471,6.974308690462572,1272
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.33854075441019,0.9999999999999998,5,93.550144826177,45.609972782355385,40.818908559372474,46.143428523213586,0.0,1272
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,26.38315464393334,0.6086531093707,4,0.0,16.61647141654705,49.61894570159547,0.0,,1272
10,glm_5_2_max,GLM-5.2 (max),26.0142040184216,0.6086531093707,4,36.03479360134873,9.803510167641388,51.06282352003342,24.104316622256334,,1272
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.50487423630386,1.0,5,80.61841813896955,59.35824195831793,54.027946711038894,79.58838470580594,100.0,1273
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.49853477926978,1.0,5,48.00836242737394,100.0,51.06282352003342,100.0,61.41143677202628,1273
3,kimi_k3_max,Kimi K3 (max reasoning),49.10565943539934,1.0,5,80.22246611688638,46.25746211394311,66.36155480567838,97.81257926646792,34.56856016386749,1273
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.47976974313148,0.6114844366566694,4,37.3652995884779,0.0,100.0,96.41384739684187,,1273
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.6765425527481,1.0,5,95.97204269870556,41.061524078229155,0.0,57.77390507795405,59.50518071798478,1273
6,qwen3_8_max,Qwen3.8-Max,38.469701691757614,1.0,5,62.03046383530974,11.368579925920463,44.43634483658853,61.23595969303827,55.081950858103056,1273
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.344015773019397,1.0,5,88.9981561605025,36.467209580040624,57.73101758009519,42.965527734265095,6.974308690462572,1273
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.93834620206968,1.0,5,100.0,45.609972782355385,40.818908559372474,50.52582831989347,0.0,1273
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.53918110624878,0.6114844366566694,4,0.0,16.61647141654705,49.61894570159547,0.0,,1273
10,glm_5_2_max,GLM-5.2 (max),25.430377505528,0.6114844366566694,4,29.30457038992481,9.803510167641388,51.06282352003342,27.969988038642718,,1273
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.62469022084176,1.0,5,86.15254904793962,59.35824195831793,54.027946711038894,72.80656634634511,100.0,1274
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.12110363214569,1.0,5,81.83222159666472,100.0,51.06282352003342,100.0,61.41143677202628,1274
3,kimi_k3_max,Kimi K3 (max reasoning),47.4310671266657,1.0,5,60.43633635962373,46.25746211394311,66.36155480567838,91.14688177644632,34.56856016386749,1274
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),43.18479414785038,1.0,5,100.0,41.061524078229155,0.0,52.641364334810234,59.50518071798478,1274
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,39.68239089904568,0.5794984439868522,4,62.03815774544149,0.0,100.0,91.47641429197027,,1274
6,qwen3_8_max,Qwen3.8-Max,38.90339793422935,1.0,5,86.15254904793962,11.368579925920463,44.43634483658853,56.67145735325524,55.081950858103056,1274
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.278873059478236,1.0,5,71.36204912075472,36.467209580040624,57.73101758009519,38.1386243107785,6.974308690462572,1274
8,claude_opus_4_8_max,Claude Opus 4.8 (max),26.150792358902393,1.0,5,88.85489702342757,45.609972782355385,40.818908559372474,44.90832643687163,0.0,1274
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.45477423876157,0.5794984439868522,4,0.0,16.61647141654705,49.61894570159547,0.0,,1274
10,glm_5_2_max,GLM-5.2 (max),23.406627222168208,0.5794984439868522,4,12.293784203612642,9.803510167641388,51.06282352003342,23.772230605436025,,1274
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.74387414586788,0.9999999999999999,5,98.33177317486309,59.35824195831793,54.027946711038894,72.18768998493282,100.0,1275
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.29807850790654,0.9999999999999999,5,67.37515586661571,100.0,51.06282352003342,100.0,61.41143677202628,1275
3,kimi_k3_max,Kimi K3 (max reasoning),48.65650129908676,0.9999999999999999,5,93.9481966649878,46.25746211394311,66.36155480567838,95.98277717668769,34.56856016386749,1275
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,44.94203311402958,0.5744026230717983,4,28.59965358918516,0.0,100.0,95.10519050587943,,1275
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.870450586962995,0.9999999999999999,5,100.0,41.061524078229155,0.0,51.39445273070631,59.50518071798478,1275
6,qwen3_8_max,Qwen3.8-Max,40.36277982171462,0.9999999999999999,5,66.19377816596521,11.368579925920463,44.43634483658853,66.71807629986094,55.081950858103056,1275
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.895151868011602,0.9999999999999999,5,86.6774834658978,36.467209580040624,57.73101758009519,38.11392082074065,6.974308690462572,1275
8,glm_5_2_max,GLM-5.2 (max),26.67452840216164,0.5744026230717983,4,53.743201628177246,9.803510167641388,51.06282352003342,24.851575791687747,,1275
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,26.296352900720255,0.5744026230717983,4,0.0,16.61647141654705,49.61894570159547,0.0,,1275
10,claude_opus_4_8_max,Claude Opus 4.8 (max),25.454437437070833,0.9999999999999999,5,91.55486779735703,45.609972782355385,40.818908559372474,39.92510788843961,0.0,1275
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.75237876231134,1.0,5,18.304813370885608,100.0,51.06282352003342,100.0,61.41143677202628,1276
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.21724889122059,1.0,5,61.287960554537456,59.35824195831793,54.027946711038894,78.36601708895638,100.0,1276
3,kimi_k3_max,Kimi K3 (max reasoning),49.9304500793315,1.0,5,74.16288626841569,46.25746211394311,66.36155480567838,95.10842486348305,34.56856016386749,1276
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.38942258864302,0.6590113946412461,4,28.247343329644846,0.0,100.0,94.67632391014833,,1276
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.45847909835616,1.0,5,83.29536157908022,41.061524078229155,0.0,57.70406294122401,59.50518071798478,1276
6,qwen3_8_max,Qwen3.8-Max,36.52645967062771,1.0,5,43.80695957368753,11.368579925920463,44.43634483658853,55.78865182740579,55.081950858103056,1276
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.38212086727778,1.0,5,89.92383634336964,36.467209580040624,57.73101758009519,42.495781170288666,6.974308690462572,1276
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.43815346395016,1.0,5,100.0,45.609972782355385,40.818908559372474,50.34025291894132,0.0,1276
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.2839616751287,0.6590113946412461,4,0.0,16.61647141654705,49.61894570159547,0.0,,1276
10,glm_5_2_max,GLM-5.2 (max),24.997780211157096,0.6590113946412461,4,20.712175978258273,9.803510167641388,51.06282352003342,27.5608856669653,,1276
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.83425108730107,1.0,5,24.991591944545345,100.0,51.06282352003342,100.0,61.41143677202628,1277
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.31508842942534,1.0,5,57.63807644272746,59.35824195831793,54.027946711038894,71.56976207564594,100.0,1277
3,kimi_k3_max,Kimi K3 (max reasoning),50.07784366948698,1.0,5,72.77531930238418,46.25746211394311,66.36155480567838,95.77271935527796,34.56856016386749,1277
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.86135659042018,0.6484269716516204,4,48.04344824341499,0.0,100.0,94.55679210164053,,1277
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.668871853188094,1.0,5,84.06775118001102,41.061524078229155,0.0,52.06849168532775,59.50518071798478,1277
6,qwen3_8_max,Qwen3.8-Max,38.47926502599846,1.0,5,54.804346226927535,11.368579925920463,44.43634483658853,73.05426496313966,55.081950858103056,1277
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.65377954489374,1.0,5,93.97784695886787,36.467209580040624,57.73101758009519,36.67932496364482,6.974308690462572,1277
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.708552159629146,1.0,5,100.0,45.609972782355385,40.818908559372474,46.01617124662908,0.0,1277
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.910933815957364,0.6484269716516204,4,0.0,16.61647141654705,49.61894570159547,0.0,,1277
10,glm_5_2_max,GLM-5.2 (max),24.14738937158241,0.6484269716516204,4,4.21135678854233,9.803510167641388,51.06282352003342,23.62144363417967,,1277
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.9578240940754,0.9999999999999999,5,18.304813370885608,100.0,51.06282352003342,100.0,61.41143677202628,1278
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.07910610804936,0.9999999999999999,5,61.287960554537456,59.35824195831793,54.027946711038894,73.7928581419559,100.0,1278
3,kimi_k3_max,Kimi K3 (max reasoning),49.945050766484975,0.9999999999999999,5,74.16288626841568,46.25746211394311,66.36155480567838,93.92336312939183,34.56856016386749,1278
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.23979730999071,0.6579667178365898,4,28.247343329644846,0.0,100.0,93.60104879319356,,1278
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.42537268425841,0.9999999999999999,5,83.29536157908022,41.061524078229155,0.0,52.93422820253183,59.50518071798478,1278
6,qwen3_8_max,Qwen3.8-Max,36.84278941647651,0.9999999999999999,5,43.80695957368753,11.368579925920463,44.43634483658853,59.831562637939925,55.081950858103056,1278
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.05745708254722,0.9999999999999999,5,89.92383634336964,36.467209580040624,57.73101758009519,39.14526996472071,6.974308690462572,1278
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.97136849564748,0.9999999999999999,5,100.0,45.609972782355385,40.818908559372474,43.12939341883319,0.0,1278
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.975035000227525,0.6579667178365898,4,0.0,16.61647141654705,49.61894570159547,0.0,,1278
10,glm_5_2_max,GLM-5.2 (max),24.605449761030986,0.6579667178365898,4,20.712175978258273,9.803510167641388,51.06282352003342,25.023481372986115,,1278
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.21129526662133,1.0,5,52.492335079715694,100.0,51.06282352003342,100.0,61.41143677202628,1279
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.1573509432288,1.0,5,75.09281464381512,59.35824195831793,54.027946711038894,74.08822121818673,100.0,1279
3,kimi_k3_max,Kimi K3 (max reasoning),49.58172782761877,1.0,5,78.2198333484836,46.25746211394311,66.36155480567838,96.54186660423883,34.56856016386749,1279
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.44669260942684,0.6363019003057782,4,57.50406789364754,0.0,100.0,95.56864205112905,,1279
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.96894328510707,1.0,5,95.68483228160132,41.061524078229155,0.0,54.23005754238586,59.50518071798478,1279
6,qwen3_8_max,Qwen3.8-Max,38.23654786054433,1.0,5,72.09176118003425,11.368579925920463,44.43634483658853,66.69741906209853,55.081950858103056,1279
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.13963392242301,1.0,5,93.32544632096061,36.467209580040624,57.73101758009519,39.38117170274817,6.974308690462572,1279
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.868979766085424,1.0,5,100.0,45.609972782355385,40.818908559372474,45.55286536180619,0.0,1279
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.303196716225187,0.6363019003057782,4,0.0,16.61647141654705,49.61894570159547,0.0,,1279
10,glm_5_2_max,GLM-5.2 (max),24.61874628532341,0.6363019003057782,4,11.093248335384683,9.803510167641388,51.06282352003342,25.959100917763017,,1279
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.35804237530388,1.0,5,51.150329615199134,100.0,51.06282352003342,100.0,61.41143677202628,1280
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.46491042646062,1.0,5,76.00631495438849,59.35824195831793,54.027946711038894,72.04610936951077,100.0,1280
3,kimi_k3_max,Kimi K3 (max reasoning),50.10179327942981,1.0,5,88.60806815348937,46.25746211394311,66.36155480567838,93.28285969214642,34.56856016386749,1280
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.12689831674107,0.6511031868327144,4,57.446079150049094,0.0,100.0,92.74268001115334,,1280
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.12639962355446,1.0,5,94.30423785482111,41.061524078229155,0.0,49.83309440891163,59.50518071798478,1280
