model_id,model,scene,prior,alpha,rho,utility,kl_divergence,rank,top1,top3
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.6812499999999999,0.24999999999999994,0.9303549066668356,0.06722353052560154,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.6812499999999999,0.24999999999999994,0.8673932096873483,0.06722353052560154,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.6812499999999999,0.24999999999999994,0.8682556432370596,0.06722353052560154,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.6812499999999999,0.24999999999999994,0.7530091816328068,0.06722353052560154,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.6812499999999999,0.24999999999999994,0.7294190488224938,0.06722353052560154,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.6812499999999999,0.24999999999999994,0.8489395562694072,0.06722353052560154,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.6812499999999999,0.24999999999999994,0.7349549214921703,0.06722353052560154,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.6812499999999999,0.3,0.8887700900387234,0.06722353052560154,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.6812499999999999,0.3,0.9257826318679694,0.06722353052560154,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.6812499999999999,0.3,0.8668099673646503,0.06722353052560154,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.6812499999999999,0.3,0.9304523955522075,0.06722353052560154,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.6812499999999999,0.3,0.8676915810783348,0.06722353052560154,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.6812499999999999,0.3,0.8685829738420353,0.06722353052560154,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.6812499999999999,0.3,0.7550700625124297,0.06722353052560154,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.6812499999999999,0.3,0.7310843532584972,0.06722353052560154,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.6812499999999999,0.3,0.8491185851120955,0.06722353052560154,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.6812499999999999,0.3,0.736721803733121,0.06722353052560154,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,-0.3,0.8886888194298099,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,-0.3,0.9248935486923571,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,-0.3,0.8661111455545473,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,-0.3,0.9314041557392002,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,-0.3,0.8672909886398957,0.08228287850507567,4,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,-0.3,0.8672830705815797,0.08228287850507567,5,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,-0.3,0.7335397633578776,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,-0.3,0.7153900763545077,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,-0.3,0.8472624060785928,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,-0.3,0.7199283105337313,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,-0.25,0.888802642283027,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,-0.25,0.9249833947748749,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,-0.25,0.8663447290323082,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,-0.25,0.9315004492628345,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,-0.25,0.8675861221131281,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,-0.25,0.8676115207543463,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,-0.25,0.73584045312408,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,-0.25,0.7173078839790039,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,-0.25,0.8474443307286251,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,-0.25,0.7219482465146309,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,-0.2,0.888916546907567,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,-0.2,0.9250732250809544,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,-0.2,0.866578384280934,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,-0.2,0.9315966650820163,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,-0.2,0.8678812571253893,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,-0.2,0.8679393603365402,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,-0.2,0.7381114506648013,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,-0.2,0.7191960926986194,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,-0.2,0.8476264055155613,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,-0.2,0.7239387373651666,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,-0.15,0.8890305322842158,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,-0.15,0.9251630389021309,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,-0.15,0.8668121076447721,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,-0.15,0.931692802659966,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,-0.15,0.868176387971206,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,-0.15,0.8682665849881642,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,-0.15,0.7403525723002133,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,-0.15,0.7210546735809882,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,-0.15,0.8478086273221679,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,-0.15,0.7258997142112931,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,-0.1,0.8891445973889542,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,-0.1,0.92525283553048,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,-0.1,0.8670458954559574,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,-0.1,0.9317888614627801,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,-0.1,0.8684715089383415,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,-0.1,0.8685931904423159,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,-0.1,0.7425636746431131,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,-0.1,0.722883630987217,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,-0.1,0.8479909930180232,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,-0.1,0.7278311431292441,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,-0.05000000000000002,0.8892587411930231,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,-0.05000000000000002,0.9253426142586557,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,-0.05000000000000002,0.8672797440347564,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,-0.05000000000000002,0.9318848409594477,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,-0.05000000000000002,0.8687666143084746,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,-0.05000000000000002,0.8689191725050068,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,-0.05000000000000002,0.7447446532325906,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,-0.05000000000000002,0.7246830011428844,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,-0.05000000000000002,0.8481734994598239,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,-0.05000000000000002,0.7297330237389779,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.0,0.8893729626629668,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.0,0.9254323743799112,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.0,0.8675136496899147,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.0,0.9319807406218608,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.0,0.8690616983578358,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.0,0.869244527054967,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.0,0.7468954411054465,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.0,0.7264528506819451,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.0,0.8483561434916717,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.0,0.7316053877618328,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.04999999999999999,0.8894872607606781,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.04999999999999999,0.9255221151881455,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.04999999999999999,0.867747608719011,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.04999999999999999,0.9320765599248163,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.04999999999999999,0.8693567553579006,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.04999999999999999,0.8695692500434449,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.04999999999999999,0.7490160073160871,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.04999999999999999,0.7281932751720016,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.04999999999999999,0.8485389219453837,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.04999999999999999,0.7334482975513498,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.09999999999999998,0.889601634443461,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.09999999999999998,0.9256118359779292,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.09999999999999998,0.8679816174088067,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.09999999999999998,0.9321722983460499,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.09999999999999998,0.869651779576038,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.09999999999999998,0.8698933374939852,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.09999999999999998,0.751106355415253,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.09999999999999998,0.7299043976288667,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.09999999999999998,0.848721831640791,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.09999999999999998,0.7352618446057758,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.14999999999999997,0.8897160826640816,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.14999999999999997,0.9257015360445282,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.14999999999999997,0.8682156720356097,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.14999999999999997,0.9322679553662316,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.14999999999999997,0.8699467652761941,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.14999999999999997,0.8702167855021737,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.14999999999999997,0.7531665218973835,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.14999999999999997,0.731586367027859,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.14999999999999997,0.8489048693860463,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.14999999999999997,0.7370461480702448,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.19999999999999996,0.8898306043708202,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.19999999999999996,0.925791214683955,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.19999999999999996,0.8684497688656307,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.19999999999999996,0.9323635304689848,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.19999999999999996,0.8702417067195553,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.19999999999999996,0.8705395902354038,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.19999999999999996,0.755196574625983,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.19999999999999996,0.7332393568187012,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.19999999999999996,0.8490880319779377,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.19999999999999996,0.7388013532360748,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.24999999999999994,0.8899451985075206,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.24999999999999994,0.9258808711929842,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.24999999999999994,0.8686839041553492,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.24999999999999994,0.9324590231408966,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.24999999999999994,0.8705365981652259,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.24999999999999994,0.8708617479326018,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.24999999999999994,0.757196611245741,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.24999999999999994,0.734863563450373,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.24999999999999994,0.8492713162021945,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.24999999999999994,0.7405276300441204,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),dialogue,equal,0.7,0.3,0.8900598640136521,0.08228287850507567,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),dialogue,equal,0.7,0.3,0.9259705048691931,0.08228287850507567,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),dialogue,equal,0.7,0.3,0.8689180741518777,0.08228287850507567,6,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",dialogue,equal,0.7,0.3,0.9325544328715303,0.08228287850507567,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),dialogue,equal,0.7,0.3,0.8708314338709008,0.08228287850507567,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),dialogue,equal,0.7,0.3,0.8711832549039424,0.08228287850507567,4,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,dialogue,equal,0.7,0.3,0.75916675758961,0.08228287850507567,8,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,dialogue,equal,0.7,0.3,0.7364592049116805,0.08228287850507567,10,False,False
qwen3_8_max,Qwen3.8-Max,dialogue,equal,0.7,0.3,0.8494547188338056,0.08228287850507567,7,False,False
glm_5_2_max,GLM-5.2 (max),dialogue,equal,0.7,0.3,0.7422251715985155,0.08228287850507567,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,q1,0.55,-0.7,0.9802296400256084,0.009925720790399342,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,q1,0.55,-0.7,0.9548046185030677,0.009925720790399342,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,q1,0.55,-0.7,0.9140426261299528,0.009925720790399342,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,q1,0.55,-0.7,0.9693825305196229,0.009925720790399342,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,q1,0.55,-0.7,0.9279935415922811,0.009925720790399342,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,q1,0.55,-0.7,0.9357025410500915,0.009925720790399342,5,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,q1,0.55,-0.7,0.954608197767626,0.009925720790399342,4,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,q1,0.55,-0.7,0.8242591159950441,0.009925720790399342,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,q1,0.55,-0.7,0.9295307675309858,0.009925720790399342,6,False,False
glm_5_2_max,GLM-5.2 (max),coding,q1,0.55,-0.7,0.8663408178828307,0.009925720790399342,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,q1,0.55,-0.6499999999999999,0.980230359024559,0.009925720790399342,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,q1,0.55,-0.6499999999999999,0.9548129724689305,0.009925720790399342,3,False,True
